,reviewerName,overall,reviewText,reviewTime,day_diff,helpful_yes,helpful_no,total_vote,score_pos_neg_diff,score_average_rating,wilson_lower_bound
1280,"Debbers97058 ""Native Oregonian since 1951""",5,"Thanks to reviewers, I knew what to buy, b4 we ever got our Galaxy3 cell phones, (gift from my niece), *will be here tomorrow--same day as our SanDisk! Thank you for your time sharing your thoughts and opinions!  It was/is appreciated!",07-08-2013,488,0,0,0,0,0,0
1281,Debbie,4,"I bought this to put in my Olympus PEN E-PM1 camera which takes a standard SD card. Therefore it must go into the adapter to be put into the camera.  Unfortunately there is something touchy about this. Sometimes I turn the camera on and get a card error. Sometimes I can pop the card out and back in and it'll work. This past weekend I couldn't get it to work at all.  I'm guessing it's the camera. Or maybe the adapter?  When I plugged the card and adapter into my computer to copy the pictures off, it worked perfectly. So I'm not sure what the problem is. I make sure to always carry a spare ""normal"" SD card with my camera in case this one stops working.",14-12-2012,724,0,0,0,0,0,0
1282,Deb,5,Just what I needed for more storage on my phone. Don't know why but I've always bought the SanDisk brand and always been happy with the product. I have a few of these in varying sizes.Deb,13-02-2014,298,0,0,0,0,0,0
1283,Deb M,5,We ordered two of these for our Samsung Galaxy S3 phones. They work perfectly!  Exactly what we wanted and needed:),28-02-2013,648,0,0,0,0,0,0
1284,"Deborah Camille Mcnamara ""camille51""",4,No problems I have two and I bought one for a family member. She loves it. I need four more words. I will keep buying it.,04-08-2014,126,0,0,0,0,0,0
1285,Deborah K Sicks,4,Thank you Amazon for showing me what type of Memory Card and Adapter that I needed. I love buying everything I need at once to use my electronics purchases.,23-08-2013,472,0,0,0,0,0,0
1286,Debra M Meyers,5,Has worked perfectly since the day I got it. No hassles or problems so far. Holds everything that I would ever want to store on it.,09-07-2013,517,0,0,0,0,0,0
1287,Decker,1,"I purchased Sandisk because i thought it was the most reliable name brand out there. I have a Galaxy S3 and purchased this 32GB card to handle all my photo's and movies. I'd say over the last 4 months I haven't been using the storage for more than just photo's and the occasional movie. The device just failed on me yesterday, losing all my photo's and files. Thank goodness for DropBox auto-photo upload otherwise i would of permanently lost my photos.I actually went back to the Amazon branded microSD card (16GB) which is about as fast and so far, way more reliable than sandisk. I can't beleive a sandisk card failed, I'm probably going to RMA the unit and hope they send me a better unit. You can guarantee that i'm going to burn in the card to make sure there's no errors.I gave it one star because you think you pay a premium for a premium product. You expect it to be as near flawless as possible.",13-02-2013,663,0,1,1,-1,0,0
1288,DeDub,5,"I put in my IdeaTab and what do you know? another 60 GB of space for documents. So far, no issues at all.",18-11-2013,385,0,0,0,0,0,0
1289,Dee,5,"I bought this to add storage to my 16GB GS4, which only ended up having around 10GB on arrival. The transfer speeds are great, I was able to copy my entire music library over in minutes!",05-07-2013,521,0,0,0,0,0,0
1290,dee,5,very affordable memory with a lot of storage this was an excellent purchase that was worth it thank every one,17-12-2013,356,0,0,0,0,0,0
1291,DeeWhit,5,"I don't think there is much I can say about this little card/adapter. It was purchased with a Magic Wand Scanner that we use at work to capture images with a quick swipe across a wall chart/map. This card stores plenty of images, it keeps up with the scanner, the adapter works great, and it hasn't failed to store or transfer a image yet.",19-03-2014,264,0,0,0,0,0,0
1292,deezee,5,I didn't really need this for my phone but I figured I may as well get it. Got to love 32gb of storage. Works good for when recording 1080P video.,13-01-2013,694,0,0,0,0,0,0
1293,"deezTx ""deeztx""",4,"this is a great product but with over production comes some small issues at times, my phone will say that my card is damaged sometimes so I have to reboot, not sure if it's the phone or the card, I got 2 of these one for me and the wife, her's never have any issues. I can live with it, it happens every so often ...",01-10-2014,68,0,0,0,0,0,0
1294,DefaultIT,3,"Seems like a good value, but as yet i've not gotten to actually use mine;I bought it for a Contour+ camera without realizing that was apparently known to be incompatible. Found that out afterward on Contour's forum. The device itself will support microSD up to 64GB but there is something about Sandisk Ultras that doesn't play nicely. Unclear what, exactlySo I'm sure it's great, but you might want to check around to make sure your device will support the thing.",24-05-2013,563,0,0,0,0,0,0
1295,delbert,5,"purchased in Florida so the price was just fab, the card is excellent and very fast with my Gopro hero 3 and an absolute must",09-04-2013,608,0,0,0,0,0,0
1296,Delmar E. Haynes,5,Better price than the Samsung branded card and works as well or better. Make sure that you check the requirements of the device that you have so you get the best card for your device.,29-12-2013,344,0,0,0,0,0,0
1297,"DeltaGirl ""13AM81""",5,This was what I needed for extra space and to store more music.  This works great on my Samsung S4,29-08-2013,466,0,0,0,0,0,0
1298,Delton C. Baker,5,Put in camera and started taking picture without even formatting the disk.Although it only recognizes about 29 GBs .  ( makes me think why?)I think there may be some SanDisk Tools hidden on the disk.The bright coloring makes easy to find in the camera bag.,07-07-2013,519,0,0,0,0,0,0
1299,demonrn,5,SanDisk makes a great big little card. I have this in my HTC sensation 4G ( which it isn't supposed to work in ) and I got the full memory card working. It's great to be able to cary that mush memory on a phone.,27-05-2013,560,0,0,0,0,0,0
1300,Denims,5,Great product as promised. Slipped right into my Samsung Galaxy S4 with no issues and I like the adapter they provided in case I want to load data from my laptop directly into the card. I have not done any serious benchmarking around how media performs running off of the card vs. on-board memory but I have not noticed any difference.,20-11-2013,383,0,0,0,0,0,0
1301,"Denis Abrantes ""Denisd""",5,So far it is working fine with the Samsung Galaxy Note 8.0. Access to videos and music on the card is very fast.,20-06-2013,536,0,0,0,0,0,0
1302,Dennis D. Bateman,5,I bought a new phone and got this chip because it was the largest the phone would accept.  I keep a lot of pictures on it.  100% satisfied.,10-07-2013,516,0,0,0,0,0,0
1303,Dennis,1,Had the 32GB SD Card for a 4 months before it died on me. Tried to swap it out and said warranty was only 60 days long. Last SanDisk product I ever buy.,29-05-2013,558,0,0,0,0,0,0
1304,Dennis,5,"not much to say about this, ordered it to put into my new Dell Venue 8 Pro tablet, plugged it in and it works as advertised. Nuff said!",14-11-2013,389,0,0,0,0,0,0
1305,Dennis Peterson,5,Got here within a couple of days of ordering.  Easy to install and works great.  I wanted extra storage and this was right size for me.,26-04-2014,226,0,0,0,0,0,0
1306,Dennis Swena,5,"I use this (with a Nifty MiniDrive, [...] to extend the built in SSD in my MacBook Pro. I highly recommend it for anyone needing a speedy flash card.",29-10-2013,405,0,0,0,0,0,0
1307,"Denny Crane, Esq.",5,"It feels odd to give 5 stars to something that disappeared into a piece of electronics, but to be fair, it works as promised, and there is nothing wrong with it.  I use it to store the digital map for my Garmin 810 bike GPS/computer.  The file is about 4Gb in size. The map loads quickly in the Garmin, and I have not had a problem with entering a bike route or navigating one.  I have taken it out twice, a 42 mile ride and a 60 mile ride, and it worked flawlessly both times.  'Nuff said.",23-08-2013,472,0,0,0,0,0,0
1308,denny,4,"Good price and fast enough to load MP3 files from the computer quickly.  I use these in Sansa Clip MP3 players, perfect match.",27-04-2014,225,0,0,0,0,0,0
1309,Denny,5,"Yup, this is the chip you need if you never want to worry about running out. I use it with my GoPro Hero 3+ Black Edition on 1080 sw  and it goes for hours, longer than 2 or 3 batteries.",31-01-2014,311,0,0,0,0,0,0
1310,D. Eno,5,"Ordered and installed Dec. 2013, it's been working fine since. Some quite detailed reviews here from others on bad experience in the S4, which has apparently been addressed, so seems to be all good now.",02-07-2014,159,0,0,0,0,0,0
1311,Denver H. A. Walker,5,"I have a low-end Android phone and this made using it that much easier because of increased responsiveness and of course, storage capacity.",16-09-2013,448,0,0,0,0,0,0
1312,"Derek Koonce ""redderek""",5,Nice to be able to stuff 20GB of music and movie files on my phone. And still have room to take lots of photos and video.,16-03-2014,267,0,1,1,-1,0,0
1313,Derek Saul,5,This is a great memory card that I've put into my phone for music and picture storage.  It works exactly as advertised.,11-04-2013,606,0,0,0,0,0,0
1314,"Derick W. ""Derick""",5,Was a really good price on Amazon. I will be using this card to expand the memory in a Garmin GPS unit.,02-07-2014,159,0,0,0,0,0,0
1315,"Derk Diggler ""Bubba""",4,Good value. It has great speed and memory for the purpose it serves. I wish my memory was this good.,28-04-2013,589,0,1,1,-1,0,0
1316,"Derrick B. Smith ""dSharp""",5,"Catch them on sale here on Amazon! High speed, qualitty vendor (SanDisk), high capacity micro sd card. Highly recommended to anyone. Using in my Microsoft Surface and Windows Phone 8.",17-12-2012,721,0,0,0,0,0,0
